shipment_id,supplier,product,distance_km,order_quantity,supplier_reliability,historical_delay_rate,lead_time_days,inventory_level,supplier_capacity,shipping_cost,weather_risk,demand_forecast,delay
SHP01324,Supplier_B,Microchips,4011,729,0.82,0.06,24,1877,1397,14713.37,0.85,810,0
SHP01325,Supplier_A,Displays,1896,914,0.71,0.07,21,2239,1645,8050.49,0.74,1387,0
SHP01326,Supplier_A,Batteries,4463,1774,0.9,0.3,20,1513,8606,2463.84,0.05,1638,0
SHP01327,Supplier_A,Sensors,1862,1525,0.79,0.25,23,2725,5132,8170.81,0.2,1594,0
SHP01328,Supplier_A,Microchips,4572,1324,0.86,0.18,16,642,3234,3593.93,0.29,2386,1
SHP01329,Supplier_B,Displays,3385,373,0.97,0.32,10,465,2962,8121.61,0.59,2436,1
SHP01330,Supplier_A,Processors,1685,974,0.79,0.03,20,2122,1809,6299.79,0.81,467,1
SHP01331,Supplier_B,Microchips,3663,1302,0.71,0.13,9,2724,7473,12183.63,0.06,511,1
SHP01332,Supplier_B,Microchips,2540,1775,0.9,0.29,23,143,8483,7550.04,0.25,453,0
SHP01333,Supplier_C,Sensors,4684,1901,0.93,0.23,5,2402,5415,14259.0,0.38,1665,0
SHP01334,Supplier_D,Displays,4917,1709,0.98,0.34,6,2282,7618,10486.86,0.18,1682,0
SHP01335,Supplier_D,Batteries,3200,1669,0.75,0.33,20,2380,9705,18430.1,0.55,2567,1
SHP01336,Supplier_B,Processors,3344,1370,0.81,0.08,15,1228,9525,2275.0,0.48,1438,1
SHP01337,Supplier_C,Displays,1140,776,0.94,0.34,19,735,5819,13910.33,0.32,881,1
SHP01338,Supplier_B,Processors,3227,1310,0.93,0.33,26,912,1007,13611.74,0.52,428,0
SHP01339,Supplier_B,Microchips,2373,1027,0.88,0.14,20,734,6815,19037.22,0.36,1593,1
SHP01340,Supplier_B,Sensors,3729,1698,0.78,0.34,7,2763,9132,7745.26,0.34,2929,0
SHP01341,Supplier_C,Sensors,2214,266,0.78,0.03,6,1087,6414,6456.04,0.27,1586,0
SHP01342,Supplier_D,Batteries,1777,1906,0.74,0.24,27,2987,3946,3861.67,0.54,837,0
SHP01343,Supplier_C,Sensors,3194,1319,0.97,0.11,12,2913,6736,5673.13,0.44,1371,0
SHP01344,Supplier_A,Microchips,1098,497,0.75,0.06,25,390,2844,10286.87,0.2,1294,1
SHP01345,Supplier_C,Batteries,2384,1920,0.87,0.21,6,653,4611,16835.4,0.01,2896,0
SHP01346,Supplier_C,Displays,1689,368,0.87,0.12,28,1856,8559,6043.59,0.15,847,0
SHP01347,Supplier_C,Sensors,1261,1043,0.81,0.24,9,783,9184,3575.97,0.04,1894,0
SHP01348,Supplier_C,Batteries,2620,1505,0.8,0.2,28,1546,6686,5806.51,0.43,1402,1
SHP01349,Supplier_D,Microchips,3955,1477,0.89,0.15,6,2916,4065,2468.08,0.23,2295,0
SHP01350,Supplier_A,Processors,4748,1959,0.81,0.08,12,1181,1679,18570.56,0.42,2768,1
SHP01351,Supplier_D,Processors,794,86,0.77,0.22,27,1404,8190,17516.17,0.33,242,0
SHP01352,Supplier_D,Microchips,4512,1649,0.82,0.29,14,589,6347,6515.59,0.54,1075,1
SHP01353,Supplier_C,Microchips,4963,780,0.93,0.22,7,2536,5047,5316.26,0.72,170,1
SHP01354,Supplier_B,Processors,3898,1415,0.98,0.22,6,1782,1009,18155.25,0.48,2052,1
SHP01355,Supplier_B,Batteries,3783,1060,0.88,0.19,19,1785,7463,534.55,0.06,2458,0
SHP01356,Supplier_D,Processors,2071,1462,0.93,0.15,27,2763,6321,12211.26,0.02,737,0
SHP01357,Supplier_D,Microchips,1603,1107,0.85,0.17,11,2481,5216,18362.07,0.21,566,0
SHP01358,Supplier_C,Sensors,3349,88,0.88,0.35,17,2679,9865,10416.87,0.42,2741,0
SHP01359,Supplier_D,Displays,4318,1652,0.99,0.27,23,2257,8734,557.86,0.04,140,0
SHP01360,Supplier_C,Sensors,3342,258,0.83,0.16,15,2529,8506,4767.99,0.33,870,0
SHP01361,Supplier_B,Sensors,1968,879,0.72,0.17,24,1469,2456,18487.61,0.89,2503,0
SHP01362,Supplier_B,Microchips,1771,905,0.98,0.18,16,2039,1043,831.94,0.09,1267,0
SHP01363,Supplier_A,Processors,1182,1225,0.93,0.24,4,664,8326,8198.21,0.95,1806,0
SHP01364,Supplier_B,Batteries,1828,948,0.82,0.17,4,537,8776,15900.02,0.86,378,0
SHP01365,Supplier_D,Sensors,3951,1438,0.98,0.25,13,1262,5570,16842.77,0.83,2802,1
SHP01366,Supplier_B,Processors,2242,1272,0.8,0.13,24,1491,3571,9813.35,0.86,157,1
SHP01367,Supplier_C,Batteries,1248,650,0.81,0.16,16,2440,9200,5033.43,0.08,267,1
SHP01368,Supplier_B,Sensors,353,809,0.88,0.31,12,1434,6632,12194.24,0.15,1753,1
SHP01369,Supplier_A,Batteries,4202,1908,0.78,0.13,11,2206,2862,5643.67,0.13,2520,0
SHP01370,Supplier_B,Processors,3642,1152,0.9,0.34,21,898,2233,5477.65,0.11,181,0
SHP01371,Supplier_C,Displays,2875,1550,0.74,0.08,16,350,4125,16248.2,0.33,1993,1
SHP01372,Supplier_C,Processors,4737,483,0.73,0.1,19,1441,5711,3508.18,0.83,233,1
SHP01373,Supplier_D,Microchips,3433,1870,0.86,0.17,26,1389,3457,607.67,0.25,2511,0
SHP01374,Supplier_B,Batteries,4284,891,0.86,0.28,15,754,9201,7067.12,0.24,1608,0
SHP01375,Supplier_C,Displays,3379,81,0.73,0.26,26,318,7699,10073.99,0.68,1169,1
SHP01376,Supplier_A,Batteries,4408,1160,0.98,0.08,7,1574,9459,14249.07,0.1,361,1
SHP01377,Supplier_D,Batteries,2981,1624,0.87,0.1,15,527,8157,15731.75,0.36,2616,0
SHP01378,Supplier_A,Sensors,365,442,0.74,0.21,17,225,3714,13438.62,0.3,2239,0
SHP01379,Supplier_B,Microchips,2440,1686,0.79,0.12,3,288,5546,12716.92,0.85,2039,1
SHP01380,Supplier_B,Batteries,3248,1317,0.93,0.16,20,2990,8364,13482.1,0.51,118,0
SHP01381,Supplier_B,Processors,3459,1305,0.85,0.18,6,2018,8219,5794.77,0.65,2417,1
SHP01382,Supplier_D,Processors,1104,959,0.75,0.22,12,659,8636,7956.05,0.13,676,1
SHP01383,Supplier_C,Sensors,2194,1653,0.73,0.1,12,2956,8541,12520.51,0.93,2135,0
SHP01384,Supplier_D,Microchips,4817,241,0.82,0.07,22,1837,9485,1778.63,0.32,768,1
SHP01385,Supplier_A,Microchips,3371,1989,0.8,0.15,26,541,3835,6258.84,0.71,2562,1
SHP01386,Supplier_D,Processors,4622,1613,0.89,0.05,27,2196,9013,8425.17,0.95,1788,0
SHP01387,Supplier_A,Displays,309,319,0.97,0.19,20,378,8955,10902.09,0.51,1370,0
SHP01388,Supplier_D,Sensors,987,787,0.77,0.3,19,494,5205,9986.4,0.51,1834,1
SHP01389,Supplier_C,Sensors,253,126,0.95,0.06,27,1739,3154,14503.57,0.12,1425,0
SHP01390,Supplier_A,Processors,3693,784,0.97,0.06,9,1047,6108,9731.82,0.39,2163,1
SHP01391,Supplier_B,Processors,514,933,0.96,0.05,24,2392,4923,18130.53,0.85,719,0
SHP01392,Supplier_B,Displays,3524,1240,0.98,0.3,13,491,7084,7916.21,0.14,2650,0
SHP01393,Supplier_D,Displays,1384,333,0.94,0.05,10,844,8262,10744.75,0.92,1999,0
SHP01394,Supplier_B,Microchips,3248,1777,0.87,0.34,4,1881,4868,562.6,0.67,2843,0
SHP01395,Supplier_A,Sensors,868,1162,0.82,0.14,7,940,4790,6554.32,0.42,1101,0
SHP01396,Supplier_B,Sensors,1082,593,0.84,0.13,22,2128,3007,17398.17,0.55,2331,1
SHP01397,Supplier_C,Processors,3302,698,0.95,0.05,22,1204,2273,7004.74,0.15,540,0
SHP01398,Supplier_C,Microchips,4774,1229,0.79,0.21,27,1801,7873,5437.13,0.22,680,1
SHP01399,Supplier_D,Sensors,3626,299,0.75,0.21,25,2535,7852,11098.97,0.29,475,0
SHP01400,Supplier_A,Microchips,2887,144,0.74,0.18,2,1399,8811,2035.24,0.38,2085,0
SHP01401,Supplier_C,Microchips,2310,66,0.94,0.12,18,2383,3264,10866.3,0.92,1581,0
SHP01402,Supplier_C,Processors,1138,166,0.92,0.14,4,340,2610,6421.48,0.37,2493,1
SHP01403,Supplier_A,Microchips,4032,1032,0.84,0.13,28,417,2786,7970.51,0.52,1907,1
SHP01404,Supplier_B,Displays,641,382,0.78,0.16,19,535,5399,15931.62,0.16,828,0
SHP01405,Supplier_B,Displays,458,1896,0.9,0.13,19,2652,4482,13408.3,0.74,1993,0
SHP01406,Supplier_D,Batteries,949,1595,0.71,0.24,3,217,7546,9199.07,0.56,2537,0
SHP01407,Supplier_B,Processors,4622,1153,0.86,0.12,5,1934,9571,11761.57,0.44,279,1
SHP01408,Supplier_A,Batteries,2644,695,0.82,0.14,2,1840,7595,15453.75,0.95,2784,0
SHP01409,Supplier_C,Displays,4681,1505,0.98,0.16,11,2868,1693,15042.78,0.89,2523,1
SHP01410,Supplier_B,Batteries,1931,1276,0.85,0.02,26,127,8025,4113.77,0.66,2330,0
SHP01411,Supplier_D,Processors,1572,165,0.86,0.18,6,2948,2755,6367.92,0.92,2991,0
SHP01412,Supplier_B,Processors,1536,1012,0.91,0.1,6,1158,8033,7290.62,0.56,2476,0
SHP01413,Supplier_A,Microchips,429,1293,0.84,0.04,10,941,8693,4157.07,0.83,2068,0
SHP01414,Supplier_D,Sensors,4454,1326,0.77,0.32,15,710,1847,737.15,0.41,2637,1
SHP01415,Supplier_B,Microchips,4338,1242,0.86,0.13,22,1274,5061,3892.36,0.09,2347,0
SHP01416,Supplier_D,Processors,4108,896,0.97,0.16,14,638,2195,16260.76,0.99,2843,0
SHP01417,Supplier_A,Displays,4822,365,0.82,0.29,14,2859,6478,11145.45,0.17,2626,1
SHP01418,Supplier_C,Displays,1488,1790,0.9,0.08,28,614,7332,7162.33,0.25,2956,1
SHP01419,Supplier_A,Microchips,4285,859,0.98,0.3,25,2909,9154,12362.72,0.16,1859,1
SHP01420,Supplier_A,Processors,819,421,0.94,0.1,28,351,6648,14926.77,0.34,1578,1
SHP01421,Supplier_A,Displays,3335,809,0.89,0.21,2,2390,4320,7411.34,0.29,1091,0
SHP01422,Supplier_A,Processors,4676,926,0.91,0.25,18,343,3457,9588.46,0.6,1997,1
SHP01423,Supplier_C,Displays,2231,1026,0.97,0.32,21,158,4450,1752.16,1.0,1563,1
SHP01424,Supplier_C,Processors,1200,1656,0.98,0.22,9,2462,9418,12143.27,0.05,2012,0
SHP01425,Supplier_D,Batteries,772,205,0.98,0.17,4,2697,2807,7449.94,0.78,2646,0
SHP01426,Supplier_B,Processors,616,663,0.88,0.21,18,2775,1418,8953.71,0.13,2082,0
SHP01427,Supplier_C,Processors,2632,1086,0.81,0.09,28,1567,4155,8740.71,0.02,2777,1
SHP01428,Supplier_C,Microchips,3770,557,0.74,0.25,13,2190,8364,12831.98,0.64,1279,0
SHP01429,Supplier_B,Batteries,881,514,0.81,0.08,26,1758,4818,11663.07,0.87,1582,0
SHP01430,Supplier_C,Sensors,3623,832,0.97,0.2,26,477,3631,8731.07,0.18,1794,1
SHP01431,Supplier_A,Microchips,3658,853,0.96,0.23,26,687,4674,830.62,0.34,2330,1
SHP01432,Supplier_A,Sensors,2486,269,0.85,0.32,26,2465,5630,12608.77,0.17,535,1
SHP01433,Supplier_B,Displays,4882,64,0.86,0.17,19,154,7868,17651.76,0.91,1837,1
SHP01434,Supplier_D,Sensors,1689,1823,0.79,0.28,15,2306,6513,15506.26,0.27,1701,0
SHP01435,Supplier_D,Processors,1601,166,0.83,0.08,12,2571,2829,19641.5,0.44,145,1
SHP01436,Supplier_B,Sensors,3894,380,0.91,0.07,28,1134,9276,3211.97,0.89,1895,1
SHP01437,Supplier_B,Microchips,4418,105,0.82,0.19,17,61,4812,4839.14,0.55,2041,0
SHP01438,Supplier_A,Microchips,3180,1424,0.75,0.22,28,2563,1886,11015.72,0.93,2064,1
SHP01439,Supplier_D,Sensors,1176,1205,0.86,0.23,5,698,8594,5099.69,0.93,343,0
SHP01440,Supplier_C,Microchips,1200,1299,0.77,0.27,19,924,3797,1173.72,0.46,255,0
SHP01441,Supplier_A,Microchips,602,357,0.98,0.12,8,2483,5147,8344.62,0.58,1061,1
SHP01442,Supplier_B,Sensors,1439,1548,0.81,0.23,12,933,3131,6109.07,0.23,2396,0
SHP01443,Supplier_D,Batteries,3985,1979,0.96,0.08,17,604,3759,5643.34,0.99,1044,1
SHP01444,Supplier_C,Batteries,723,271,0.77,0.09,17,1509,9932,19086.87,0.28,1378,1
SHP01445,Supplier_C,Displays,1986,1246,0.75,0.04,4,2751,3876,5149.86,0.78,1485,0
SHP01446,Supplier_A,Microchips,3450,1413,0.88,0.27,26,1393,1055,3023.94,0.31,1836,1
SHP01447,Supplier_D,Sensors,1150,846,0.93,0.19,24,1944,4362,2943.73,0.31,2966,0
SHP01448,Supplier_D,Microchips,3872,1579,0.86,0.1,25,2962,9998,16223.32,0.1,2062,0
SHP01449,Supplier_B,Processors,4016,1894,0.77,0.2,10,1038,4056,14439.54,0.56,2793,0
SHP01450,Supplier_D,Microchips,4118,1230,0.71,0.14,9,1629,5750,3024.98,0.24,2524,1
SHP01451,Supplier_D,Microchips,1429,200,0.88,0.3,8,402,6003,4785.19,0.15,252,0
SHP01452,Supplier_A,Batteries,4214,1770,0.74,0.19,26,2611,8905,15073.19,0.23,2919,0
SHP01453,Supplier_D,Sensors,3467,1251,0.8,0.03,28,1556,5103,5855.02,0.25,2387,1
SHP01454,Supplier_C,Microchips,4051,1606,0.9,0.35,18,2901,7267,19640.07,0.5,1563,0
SHP01455,Supplier_A,Batteries,2597,161,0.73,0.04,12,2079,2781,11041.12,0.39,2750,0
SHP01456,Supplier_A,Displays,1673,732,0.74,0.25,5,1896,1989,4244.16,0.08,339,1
SHP01457,Supplier_B,Batteries,2734,1211,0.72,0.16,5,2440,8552,17246.76,0.54,2457,0
SHP01458,Supplier_D,Batteries,2868,1306,0.99,0.1,6,2433,6199,6729.77,0.79,2406,0
SHP01459,Supplier_B,Batteries,1311,381,0.81,0.24,9,2121,4369,6131.74,0.57,530,0
SHP01460,Supplier_C,Microchips,875,1615,0.96,0.06,11,934,1377,6885.1,0.97,599,0
SHP01461,Supplier_A,Microchips,1260,942,0.79,0.3,18,1515,3377,15479.85,0.1,2223,1
SHP01462,Supplier_A,Displays,2483,1380,0.92,0.1,7,2201,7045,3877.65,0.82,396,0
SHP01463,Supplier_A,Processors,2754,210,0.76,0.14,10,623,1281,7944.82,0.51,2330,0
SHP01464,Supplier_C,Processors,3640,1475,0.84,0.23,11,1738,3919,1101.24,0.52,1182,1
SHP01465,Supplier_C,Processors,4797,1663,0.94,0.02,9,824,7984,16619.22,0.52,1529,0
SHP01466,Supplier_B,Displays,4735,327,0.94,0.18,16,2984,4594,7144.02,0.33,626,1
SHP01467,Supplier_B,Processors,1195,1393,0.93,0.32,19,292,2838,5339.37,0.32,1855,0
SHP01468,Supplier_B,Processors,123,1606,0.94,0.24,24,2439,7570,11807.92,0.63,1908,1
SHP01469,Supplier_D,Batteries,4819,946,0.76,0.15,6,2730,9406,14247.34,0.04,1310,1
SHP01470,Supplier_A,Microchips,3656,546,0.84,0.24,19,914,5730,16351.47,0.59,1148,0
SHP01471,Supplier_A,Microchips,1179,1436,0.84,0.33,28,2270,3120,7281.81,0.72,398,0
SHP01472,Supplier_B,Batteries,4418,1445,0.96,0.08,2,1489,3870,16339.87,0.36,2838,0
SHP01473,Supplier_A,Batteries,278,1965,0.79,0.2,3,2200,1785,9565.18,0.22,672,1
SHP01474,Supplier_B,Batteries,2947,704,0.97,0.1,28,2257,8773,2472.27,0.21,1254,0
SHP01475,Supplier_D,Microchips,2060,1109,0.83,0.3,11,763,1937,17003.0,0.08,1884,0
SHP01476,Supplier_D,Processors,1573,352,0.89,0.26,7,2654,4112,11178.88,0.09,775,0
SHP01477,Supplier_C,Batteries,4988,487,0.78,0.28,28,625,7432,12248.16,0.17,2651,1
SHP01478,Supplier_D,Displays,1312,775,0.82,0.33,29,2293,7698,18781.08,0.02,2385,0
SHP01479,Supplier_B,Batteries,909,1105,0.91,0.1,25,1038,8437,11403.45,0.27,2339,1
SHP01480,Supplier_D,Sensors,519,235,0.85,0.04,20,1464,5534,608.88,0.31,1151,1
SHP01481,Supplier_C,Batteries,3759,1247,0.97,0.12,22,119,6629,17477.01,1.0,1503,0
SHP01482,Supplier_A,Microchips,3916,1639,0.91,0.15,12,892,7171,6052.65,0.99,528,1
SHP01483,Supplier_B,Batteries,1378,722,0.86,0.23,19,2344,9461,10284.45,0.19,2231,0
SHP01484,Supplier_A,Sensors,2623,1323,0.96,0.28,29,2426,2490,4495.29,0.21,597,0
SHP01485,Supplier_C,Displays,1540,1050,0.89,0.14,17,2255,7041,6291.18,0.49,2384,0
SHP01486,Supplier_C,Processors,1440,1836,0.89,0.18,9,967,5769,13889.65,0.15,2296,0
SHP01487,Supplier_C,Batteries,2321,328,0.77,0.28,5,2795,7389,8876.68,0.5,950,0
SHP01488,Supplier_A,Sensors,2492,732,0.81,0.09,12,792,9601,12729.05,0.4,2759,0
SHP01489,Supplier_A,Sensors,1461,1768,0.9,0.09,11,2682,7641,16559.73,0.32,2991,0
SHP01490,Supplier_A,Displays,691,1075,0.96,0.21,17,104,8155,7146.03,0.82,1158,1
SHP01491,Supplier_A,Microchips,626,1267,0.79,0.16,13,2583,9983,11582.63,0.83,1043,0
SHP01492,Supplier_C,Batteries,2603,1239,0.76,0.33,23,1887,6342,15662.96,0.99,2244,0
SHP01493,Supplier_C,Sensors,1392,1832,0.87,0.14,4,1426,1359,14444.9,0.22,2554,1
SHP01494,Supplier_B,Displays,1754,1060,0.72,0.27,12,459,5677,11026.95,0.89,2672,0
SHP01495,Supplier_B,Processors,287,974,0.91,0.21,25,2824,6139,7975.98,0.54,1881,0
SHP01496,Supplier_A,Sensors,2858,1829,0.9,0.04,17,1088,9614,8446.29,0.59,1025,0
SHP01497,Supplier_D,Displays,628,1183,0.8,0.05,25,196,9312,8946.14,0.9,588,0
SHP01498,Supplier_D,Microchips,533,429,0.96,0.09,4,1563,3220,7302.49,0.94,503,1
SHP01499,Supplier_C,Microchips,3612,884,0.85,0.07,29,1729,5129,14131.97,0.73,873,0
SHP01500,Supplier_C,Sensors,1904,1048,0.89,0.13,26,1098,9262,2945.6,0.35,1346,0
SHP01501,Supplier_C,Sensors,402,1656,0.76,0.21,11,1764,4692,19365.36,0.49,502,0
SHP01502,Supplier_B,Batteries,4282,1749,0.82,0.22,22,2430,5630,15690.22,0.62,2598,0
SHP01503,Supplier_B,Displays,537,334,0.95,0.21,17,1247,9205,6314.18,0.83,1901,0
SHP01504,Supplier_C,Sensors,2688,1960,0.76,0.06,27,1848,6425,1329.68,0.66,283,1
SHP01505,Supplier_C,Batteries,932,470,0.81,0.22,26,2387,4900,14370.41,0.37,2424,0
SHP01506,Supplier_C,Batteries,896,162,0.79,0.16,8,2667,9462,14820.0,0.42,994,0
SHP01507,Supplier_D,Sensors,659,1067,0.74,0.32,16,2888,6892,19290.64,0.05,1692,0
SHP01508,Supplier_B,Microchips,3688,277,0.78,0.32,16,76,6613,5447.26,0.92,1616,1
SHP01509,Supplier_D,Displays,861,1544,0.77,0.27,11,1174,1522,2113.14,0.09,160,1
SHP01510,Supplier_D,Displays,3674,1886,0.97,0.25,4,2485,3817,18345.13,0.58,1808,1
SHP01511,Supplier_C,Microchips,3885,577,0.91,0.06,7,1140,5950,5543.66,0.87,1089,0
SHP01512,Supplier_C,Sensors,2614,545,0.79,0.05,27,299,3839,14569.86,0.42,2047,1
SHP01513,Supplier_A,Displays,784,80,0.92,0.3,19,191,8889,1682.86,0.8,245,0
SHP01514,Supplier_A,Sensors,4333,211,0.71,0.16,23,316,8491,15331.4,0.8,1649,1
SHP01515,Supplier_D,Sensors,677,1891,0.85,0.17,29,264,9014,2977.0,0.06,282,1
SHP01516,Supplier_B,Batteries,4905,754,0.77,0.3,6,538,8691,14063.93,0.41,414,1
SHP01517,Supplier_C,Microchips,327,771,0.73,0.23,17,545,1442,10880.69,0.69,758,0
SHP01518,Supplier_C,Sensors,2428,1451,0.96,0.08,14,529,7394,19132.02,0.42,2891,1
SHP01519,Supplier_D,Processors,2831,495,0.76,0.09,4,2740,9002,1219.89,0.55,1095,1
SHP01520,Supplier_A,Microchips,927,793,0.94,0.02,16,50,1894,6194.95,0.59,2956,0
SHP01521,Supplier_B,Displays,530,476,0.82,0.25,24,1953,3253,1855.42,0.15,751,0
SHP01522,Supplier_A,Batteries,1163,1769,0.7,0.18,28,890,3010,17644.35,0.41,1783,1
SHP01523,Supplier_A,Displays,1809,553,0.91,0.33,21,2477,7857,12081.07,0.03,992,0
SHP01524,Supplier_A,Displays,1334,1600,0.87,0.26,28,893,5993,10931.91,0.15,2183,0
SHP01525,Supplier_A,Microchips,401,1890,0.8,0.05,7,1935,5635,3063.43,0.51,2936,0
SHP01526,Supplier_C,Displays,1520,770,0.78,0.07,26,2399,8808,10036.13,0.57,2102,0
SHP01527,Supplier_C,Sensors,4728,733,0.72,0.19,29,699,7997,8274.72,0.15,1164,0
SHP01528,Supplier_A,Displays,868,1851,0.97,0.33,23,1490,5833,6657.16,0.76,2530,1
SHP01529,Supplier_B,Batteries,1504,1605,0.84,0.1,5,1943,3934,15557.68,0.37,268,0
SHP01530,Supplier_D,Batteries,543,631,0.72,0.29,16,2906,9662,1694.88,0.92,270,0
SHP01531,Supplier_B,Processors,3204,1593,0.95,0.12,27,1351,1371,13110.37,0.39,838,1
SHP01532,Supplier_B,Batteries,4455,1107,0.78,0.11,19,2436,7998,16548.36,0.15,2745,1
SHP01533,Supplier_B,Displays,3405,785,0.76,0.32,10,1532,2403,18192.49,0.76,1417,1
SHP01534,Supplier_A,Batteries,1638,740,0.78,0.04,21,1775,5602,15045.37,0.57,1387,0
SHP01535,Supplier_C,Microchips,4030,807,0.86,0.24,5,1404,4946,6007.89,0.39,2394,1
SHP01536,Supplier_B,Batteries,1431,1563,0.72,0.03,17,1343,5673,12209.9,0.36,2085,0
SHP01537,Supplier_A,Sensors,169,1845,0.84,0.28,19,2763,2007,3257.37,0.15,247,0
SHP01538,Supplier_B,Microchips,3535,1693,0.96,0.29,6,1245,1667,2782.68,0.34,540,0
SHP01539,Supplier_B,Processors,580,803,0.75,0.31,14,453,2446,12953.17,0.03,461,1
SHP01540,Supplier_A,Sensors,4194,1496,0.8,0.08,7,1541,4966,17096.6,0.5,2369,1
SHP01541,Supplier_C,Displays,3596,1541,0.81,0.06,27,2344,5368,1811.34,0.9,757,1
SHP01542,Supplier_C,Displays,2893,73,0.87,0.19,23,1596,6317,2567.07,0.8,207,1
SHP01543,Supplier_D,Displays,2992,1289,0.97,0.11,20,2656,8246,11529.34,0.03,1338,1
SHP01544,Supplier_A,Sensors,1298,104,0.81,0.22,13,2875,4029,4755.13,0.88,675,0
SHP01545,Supplier_D,Sensors,2472,1099,0.72,0.19,16,1902,9232,12430.45,0.45,399,1
SHP01546,Supplier_D,Sensors,1992,1354,0.8,0.07,10,160,6892,4683.6,0.19,1992,0
SHP01547,Supplier_D,Microchips,1983,853,0.76,0.26,8,862,8190,2771.4,0.75,1485,1
SHP01548,Supplier_C,Microchips,897,376,0.89,0.29,15,979,5804,11138.71,0.32,323,1
SHP01549,Supplier_A,Displays,117,1019,0.71,0.34,20,935,7379,17312.81,0.25,2724,0
SHP01550,Supplier_D,Batteries,143,235,0.78,0.15,21,958,9317,13859.88,0.16,1497,1
SHP01551,Supplier_A,Displays,254,544,0.86,0.13,17,2888,1777,16465.14,0.49,2841,1
SHP01552,Supplier_A,Processors,3548,1085,0.78,0.08,24,2389,5489,5693.54,0.09,1231,1
SHP01553,Supplier_C,Microchips,4938,1714,0.86,0.08,28,2032,7270,17776.58,0.79,1474,1
SHP01554,Supplier_D,Sensors,4180,1957,0.73,0.13,25,224,8281,7852.26,0.47,2570,1
SHP01555,Supplier_D,Microchips,1525,483,0.97,0.34,23,2206,9716,17122.73,0.45,1515,1
SHP01556,Supplier_A,Sensors,4420,1994,0.78,0.05,5,1413,8688,9687.92,0.0,1958,0
SHP01557,Supplier_B,Processors,4412,257,0.97,0.11,13,2945,5241,5723.22,0.82,2223,1
SHP01558,Supplier_C,Processors,3739,182,0.79,0.05,19,1087,8330,5575.05,0.49,2397,0
SHP01559,Supplier_C,Microchips,4226,1412,0.93,0.11,27,2790,9926,11569.52,0.44,340,1
SHP01560,Supplier_C,Sensors,1992,1269,0.77,0.05,9,2140,7871,2040.7,0.76,2964,0
SHP01561,Supplier_C,Processors,997,1335,0.89,0.19,18,510,1168,18636.1,0.06,1799,0
SHP01562,Supplier_D,Displays,3524,1355,0.79,0.16,26,2802,9491,5793.54,0.37,2162,1
SHP01563,Supplier_D,Displays,4640,418,0.85,0.08,25,198,6033,7044.68,0.58,2488,0
SHP01564,Supplier_B,Sensors,1358,1176,0.9,0.08,4,387,1521,5049.38,0.46,764,0
SHP01565,Supplier_C,Microchips,2115,1705,0.87,0.23,27,1052,9809,558.66,0.18,595,0
SHP01566,Supplier_C,Processors,4933,1256,0.87,0.15,5,2321,9493,14004.73,0.3,1564,1
SHP01567,Supplier_A,Microchips,1802,472,0.72,0.04,11,1183,9844,12015.78,0.3,649,0
SHP01568,Supplier_D,Displays,973,1082,0.77,0.32,17,403,4301,16288.07,0.99,2184,0
SHP01569,Supplier_C,Processors,665,1630,0.87,0.15,21,1157,5159,1299.71,0.33,1907,0
SHP01570,Supplier_B,Microchips,2118,293,0.71,0.22,3,2652,3279,18608.79,0.21,2916,1
SHP01571,Supplier_B,Batteries,1985,831,0.77,0.31,13,2163,2681,6952.3,0.82,1298,0
SHP01572,Supplier_D,Sensors,2223,673,0.77,0.15,17,1964,1091,18304.86,0.42,535,1
SHP01573,Supplier_B,Sensors,4742,616,0.77,0.29,28,2718,4706,2589.06,0.44,2440,0
SHP01574,Supplier_B,Batteries,2414,1466,0.86,0.32,11,1159,1960,15006.45,0.55,400,1
SHP01575,Supplier_D,Displays,4512,576,0.87,0.08,6,133,5159,11797.49,0.6,1797,1
SHP01576,Supplier_C,Processors,3983,86,0.96,0.31,13,2027,1843,7484.73,0.59,1462,1
SHP01577,Supplier_C,Sensors,3292,227,0.81,0.06,4,276,1218,2043.28,0.03,1146,0
SHP01578,Supplier_B,Batteries,1959,688,0.97,0.11,13,2989,9895,12292.36,0.82,2497,0
SHP01579,Supplier_B,Batteries,124,1702,0.89,0.29,28,1062,7028,1015.58,0.19,2996,0
SHP01580,Supplier_C,Displays,3603,901,0.96,0.32,2,69,1246,10275.0,0.29,1189,0
SHP01581,Supplier_D,Displays,4355,121,0.94,0.25,3,2852,6109,12282.07,0.17,1518,0
SHP01582,Supplier_B,Microchips,1237,401,0.9,0.05,12,1516,9248,14784.21,0.77,2580,0
SHP01583,Supplier_A,Sensors,1289,672,0.8,0.19,13,319,7124,19831.03,0.58,669,0
SHP01584,Supplier_D,Microchips,4898,1222,0.77,0.21,8,2503,7325,5571.83,0.76,128,1
SHP01585,Supplier_B,Batteries,4196,1770,0.76,0.11,2,1581,7307,6786.6,0.65,740,1
SHP01586,Supplier_B,Processors,3257,154,0.98,0.35,29,353,2912,7152.33,0.1,214,1
SHP01587,Supplier_A,Processors,2467,1732,0.98,0.13,14,1358,5221,14765.86,0.3,2784,0
SHP01588,Supplier_A,Displays,4577,270,0.91,0.09,14,859,8374,18670.48,0.51,1201,0
SHP01589,Supplier_C,Processors,1841,1899,0.96,0.06,3,1102,1266,19499.31,0.3,2422,0
